,SK_ID_CURR,CREDIT_ACTIVE,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE
3098,281858,Active,-1185,0,278.0,,0,720000.0,189849.6,0.0,0.0,Consumer credit,-18
3100,281858,Closed,-620,0,-254.0,-254.0,0,83475.0,0.0,0.0,0.0,Consumer credit,-248
3102,204848,Closed,-587,0,-222.0,-495.0,0,229050.0,0.0,0.0,0.0,Consumer credit,-435
3103,204848,Closed,-796,0,292.0,-492.0,0,0.0,0.0,0.0,0.0,Credit card,-435
3108,204848,Closed,-390,0,-128.0,-128.0,0,156789.0,0.0,,0.0,Consumer credit,-105
3109,204848,Active,-477,0,2819.0,,0,16695000.0,13680868.5,,0.0,Mortgage,-1
3110,345408,Active,-2815,0,31004.0,,0,115650.0,108783.0,,0.0,Credit card,-10
3111,345408,Active,-436,0,,,0,81000.0,81000.0,0.0,0.0,Credit card,-10
3112,268276,Active,-726,0,597.0,,0,135000.0,0.0,0.0,0.0,Credit card,-22
3115,224082,Closed,-943,0,-394.0,-394.0,0,180000.0,0.0,0.0,0.0,Consumer credit,-387
3116,224082,Closed,-1255,0,-889.0,-889.0,0,44680.5,0.0,0.0,0.0,Consumer credit,-886
3119,224082,Closed,-2318,0,,-1203.0,0,0.0,0.0,0.0,0.0,Credit card,-1203
3120,224082,Closed,-1673,0,-1399.0,-1399.0,0,27625.5,0.0,0.0,0.0,Consumer credit,-1399
3124,309681,Closed,-2676,0,-849.0,-936.0,0,1350000.0,0.0,0.0,0.0,Consumer credit,-190
3126,429029,Closed,-944,0,-882.0,-882.0,0,22896.0,0.0,0.0,0.0,Consumer credit,-844
3128,101724,Closed,-506,0,-141.0,-233.0,0,174060.0,0.0,,0.0,Consumer credit,-220
3134,433573,Closed,-1417,0,-1203.0,-1231.0,0,54182.34,0.0,,0.0,Consumer credit,-790
3135,433573,Closed,-1291,0,-1078.0,-1104.0,0,93490.92,0.0,,0.0,Consumer credit,-790
3139,331181,Active,-1022,0,292.0,,0,391500.0,390474.0,0.0,0.0,Credit card,-22
3151,226404,Active,-331,0,,,0,0.0,0.0,0.0,0.0,Credit card,-26
3152,226404,Active,-74,0,,,0,98955.0,91611.0,7344.0,0.0,Credit card,-38
3154,213941,Closed,-461,0,-96.0,-96.0,0,112626.0,0.0,0.0,0.0,Consumer credit,-76
3155,213941,Active,-631,0,463.0,,0,225000.0,106312.5,,0.0,Consumer credit,-23
3157,392509,Closed,-1133,0,-586.0,-583.0,0,201915.0,0.0,0.0,0.0,Consumer credit,-583
3158,392509,Closed,-1388,0,-292.0,-380.0,0,328500.0,0.0,0.0,0.0,Consumer credit,-342
3160,392509,Closed,-2363,0,-2270.0,-2270.0,0,37755.0,0.0,0.0,0.0,Consumer credit,-2270
3172,319793,Closed,-407,0,-103.0,-226.0,0,58455.0,0.0,0.0,0.0,Consumer credit,-226
3176,112925,Active,-1380,0,464.0,,0,675000.0,251813.43,0.0,0.0,Consumer credit,-18
3179,406860,Closed,-2472,0,-657.0,-1661.0,0,1703821.5,0.0,0.0,0.0,Car loan,-1660
3181,406860,Active,-638,0,1188.0,,0,809550.0,,,0.0,Consumer credit,-26
3187,339922,Closed,-392,0,-23.0,-23.0,0,561429.0,0.0,0.0,0.0,Consumer credit,-6
3191,197194,Active,-663,0,68.0,,0,540000.0,,,0.0,Consumer credit,-23
3195,297765,Active,-279,0,453.0,,0,363834.0,266850.0,0.0,0.0,Consumer credit,-26
3199,198407,Active,-1561,0,265.0,,0,227250.0,55822.5,0.0,0.0,Consumer credit,-28
3208,161855,Closed,-1192,0,-553.0,-553.0,0,96489.0,,,0.0,Consumer credit,-546
3211,261883,Active,-326,0,-142.0,,0,160047.45,160047.45,,0.0,Consumer credit,-4
3215,261883,Closed,-671,0,-343.0,-343.0,0,134951.175,0.0,0.0,0.0,Consumer credit,-337
3218,430676,Closed,-668,0,-576.0,-576.0,0,73711.71,0.0,0.0,0.0,Consumer credit,-574
3231,432156,Closed,-1065,0,-730.0,-759.0,0,58805.64,0.0,,0.0,Consumer credit,-4
3240,379117,Closed,-1034,0,-669.0,-711.0,0,112500.0,,,0.0,Consumer credit,-711
3245,255847,Active,-782,0,1044.0,,0,990000.0,594000.0,0.0,0.0,Consumer credit,-20
3246,255847,Closed,-1156,0,-1064.0,-1064.0,0,28080.0,0.0,,0.0,Consumer credit,-1058
3249,202351,Active,-343,0,,,0,225000.0,171976.5,0.0,0.0,Credit card,-8
3252,239144,Closed,-955,0,-227.0,-227.0,0,169597.98,0.0,0.0,0.0,Consumer credit,-227
3255,120076,Active,-314,0,782.0,,0,1111950.0,,,0.0,Car loan,-48
3263,292807,Closed,-212,0,-31.0,-31.0,0,48600.0,0.0,0.0,0.0,Consumer credit,-28
3269,408406,Closed,-588,0,904.0,-283.0,0,2182176.0,0.0,,0.0,Consumer credit,-276
3275,408406,Closed,-810,0,-241.0,-241.0,0,0.0,0.0,0.0,0.0,Credit card,-240
3281,178553,Closed,-2277,0,-2093.0,-2098.0,0,27585.0,0.0,0.0,0.0,Consumer credit,-1781
3286,178553,Closed,-1293,0,-1020.0,-1020.0,0,60291.0,0.0,0.0,0.0,Consumer credit,-987
3289,178553,Closed,-1294,0,-1020.0,-966.0,0,60291.0,,,0.0,Consumer credit,-963
3293,178553,Closed,-2426,0,-1631.0,-1631.0,0,27000.0,0.0,0.0,0.0,Credit card,-1567
3294,288345,Closed,-186,0,910.0,-69.0,0,360000.0,0.0,,0.0,Consumer credit,-60
3299,279754,Closed,-2829,0,,-2475.0,0,225900.0,,,0.0,Credit card,-2475
3301,175745,Active,-1090,0,736.0,,0,1125000.0,588123.0,0.0,0.0,Consumer credit,-22
3303,175745,Closed,-2840,0,-2658.0,-2657.0,0,33169.5,0.0,,0.0,Consumer credit,-2658
3304,175745,Closed,-1819,0,-1454.0,-1454.0,0,69120.0,0.0,,0.0,Consumer credit,-1450
3305,175745,Active,-710,0,,,0,103500.0,,,0.0,Credit card,-275
3309,145874,Active,-199,0,897.0,,0,490500.0,428481.0,0.0,0.0,Consumer credit,-14
3321,359372,Closed,-1637,0,-963.0,-963.0,0,182610.0,,,0.0,Consumer credit,-956
3322,184450,Closed,-401,0,-66.0,-366.0,0,221400.0,0.0,,0.0,Consumer credit,-361
3323,184450,Closed,-1624,0,-1489.0,-1468.0,0,107581.5,0.0,0.0,0.0,Consumer credit,-1006
3326,184450,Active,-184,0,1641.0,,0,2250000.0,2173932.0,0.0,0.0,Consumer credit,-6
3327,184450,Active,-1076,0,6239.0,,0,7492500.0,7184547.0,0.0,0.0,Mortgage,-29
3329,184450,Closed,-1623,0,-1489.0,-1489.0,0,107581.5,0.0,,0.0,Consumer credit,-1484
3332,184450,Active,-220,0,3861.0,,0,135000.0,133371.0,,0.0,Credit card,-9
3334,291711,Active,-994,0,573.0,,0,0.0,0.0,0.0,0.0,Credit card,-81
3338,112083,Active,-76,0,1759.0,,0,337500.0,266990.4,70509.6,0.0,Credit card,-29
3342,112083,Closed,-2204,0,-1900.0,-1900.0,0,19579.5,0.0,,0.0,Consumer credit,-1113
3346,112083,Active,-1060,0,,,0,87750.0,83749.5,3996.585,0.0,Credit card,-24
3356,388929,Closed,-2730,0,-2524.0,-2544.0,0,28998.0,0.0,,0.0,Consumer credit,-4
3357,388929,Closed,-2337,0,30880.0,-2209.0,0,138150.0,0.0,0.0,0.0,Credit card,-786
3361,388929,Closed,-630,0,-451.0,-425.0,0,88384.5,,,0.0,Consumer credit,-419
3363,388929,Closed,-1320,0,-928.0,-928.0,0,315000.0,,,0.0,Consumer credit,-928
3364,388929,Closed,-1167,0,-984.0,-984.0,0,96750.0,0.0,0.0,0.0,Consumer credit,-984
3368,431672,Active,-327,0,-38.0,,0,135000.0,135022.5,0.0,0.0,Credit card,-290
3371,397119,Closed,-578,0,-244.0,-546.0,0,66335.4,0.0,,0.0,Consumer credit,-4
3376,397119,Closed,-1823,0,-1476.0,-1490.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-49
3378,397119,Closed,-1185,0,-879.0,-879.0,0,111730.5,0.0,0.0,0.0,Consumer credit,-878
3380,397119,Closed,-1753,0,-1204.0,-1266.0,0,202500.0,0.0,0.0,0.0,Consumer credit,-1132
3381,397119,Active,-417,0,838.0,,0,135000.0,93708.0,0.0,0.0,Credit card,-146
3384,397119,Closed,-1866,0,-1680.0,-1688.0,0,25861.5,0.0,,0.0,Consumer credit,-1674
3385,397119,Closed,-2179,0,-1811.0,-1747.0,0,0.0,0.0,,0.0,Credit card,-1363
3396,197728,Closed,-42,0,-35.0,-38.0,0,13500.0,0.0,,0.0,Microloan,-34
3401,212690,Closed,-899,0,-532.0,-531.0,0,112410.0,0.0,0.0,0.0,Consumer credit,-530
3407,332225,Closed,-2574,0,-755.0,-755.0,0,999000.0,0.0,0.0,0.0,Consumer credit,-59
3410,332225,Active,-319,0,930.0,,0,67500.0,40954.5,0.0,0.0,Credit card,-152
3412,332225,Active,-438,0,1388.0,,0,147150.0,125608.5,0.0,0.0,Consumer credit,-38
3413,332225,Active,-779,0,1047.0,,0,225000.0,162684.0,0.0,0.0,Consumer credit,-18
3418,339286,Active,-87,0,2472.0,,0,2090538.495,2071792.845,0.0,0.0,Consumer credit,-26
3421,339286,Closed,-1118,0,-898.0,-749.0,0,90000.0,0.0,0.0,0.0,Consumer credit,-749
3422,339286,Closed,-1419,0,-898.0,-647.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-647
3430,318206,Closed,-417,0,10542.0,-322.0,0,0.0,,,0.0,Credit card,-322
3433,433617,Closed,-356,0,-142.0,-170.0,0,193259.52,0.0,,0.0,Consumer credit,-138
3443,163609,Closed,-310,0,57.0,-195.0,0,93654.0,0.0,0.0,0.0,Consumer credit,-191
3444,163609,Closed,-1610,0,-1245.0,-1272.0,0,53500.5,0.0,0.0,0.0,Consumer credit,-1272
3448,167359,Active,-128,0,237.0,,0,324900.0,253296.0,0.0,0.0,Consumer credit,-34
3449,167359,Active,-879,0,30888.0,,0,270000.0,0.0,,0.0,Credit card,-818
3452,167359,Active,-512,0,,,0,450000.0,0.0,450000.0,0.0,Credit card,-35
3455,216392,Closed,-1541,0,-1386.0,-1386.0,0,22585.5,0.0,,0.0,Consumer credit,-1380
3456,216392,Closed,-533,0,-168.0,-168.0,0,101585.655,0.0,0.0,0.0,Consumer credit,-162
3460,283756,Closed,-1947,0,-1582.0,-1672.0,0,118822.5,0.0,,0.0,Consumer credit,-1670
3462,283756,Active,-1317,0,-221.0,,0,450000.0,307530.0,,0.0,Credit card,-1231
3472,135974,Active,-115,0,190.0,,0,143658.0,104197.5,0.0,0.0,Consumer credit,-24
3473,135974,Closed,-469,0,-103.0,-135.0,0,118552.5,0.0,0.0,0.0,Consumer credit,-132
3474,453655,Closed,-1435,0,-885.0,-880.0,0,178762.5,0.0,0.0,0.0,Consumer credit,-879
3480,453655,Closed,-1652,0,-1294.0,-1323.0,0,44424.0,0.0,0.0,0.0,Consumer credit,-553
3482,453655,Active,-259,0,837.0,,0,188464.5,161626.5,0.0,0.0,Consumer credit,-46
3483,309682,Closed,-2782,0,-1262.0,-1261.0,0,454050.0,0.0,0.0,0.0,Credit card,-998
3484,309682,Active,-1095,0,,,0,2846070.0,2199483.0,,0.0,Car loan,-450
3485,309682,Closed,-1202,0,-507.0,-507.0,0,0.0,0.0,,0.0,Credit card,-3
3487,389627,Closed,-805,0,-499.0,-470.0,0,146920.5,0.0,0.0,0.0,Consumer credit,-99
3488,389627,Closed,-938,0,-757.0,-782.0,0,52110.0,0.0,0.0,0.0,Consumer credit,-781
3491,389627,Active,-355,0,193.0,,0,229500.0,118544.895,0.0,0.0,Consumer credit,-51
3495,106083,Active,-739,0,869.0,,0,0.0,0.0,0.0,0.0,Credit card,-45
3497,106083,Closed,-753,0,1081.0,-235.0,0,90000.0,0.0,,0.0,Credit card,-231
3498,106083,Active,-433,0,115.0,,0,139500.0,34200.0,0.0,0.0,Consumer credit,-37
3501,118089,Closed,-827,0,-473.0,-473.0,0,143419.77,0.0,0.0,0.0,Consumer credit,-473
3502,118089,Closed,-860,0,-828.0,-828.0,0,37066.995,0.0,0.0,0.0,Consumer credit,-828
3503,118089,Active,-1783,0,9177.0,,0,9675.0,,,0.0,Credit card,-1783
3504,451616,Closed,-619,0,-438.0,-558.0,0,90810.0,0.0,0.0,0.0,Consumer credit,-174
3510,264453,Active,-391,0,930.0,,0,135000.0,122220.0,0.0,0.0,Credit card,-152
3512,264453,Active,-411,0,3242.0,,0,450000.0,425889.0,0.0,0.0,Credit card,-5
3513,235645,Closed,-2797,0,-2644.0,-2632.0,0,58095.0,0.0,0.0,0.0,Consumer credit,-1083
3521,333211,Active,-1392,0,816.0,,0,225000.0,202059.0,0.0,0.0,Credit card,-29
3526,448163,Closed,-1937,0,-111.0,-110.0,0,900000.0,0.0,0.0,0.0,Consumer credit,-105
3527,448163,Active,-404,0,777.0,,0,135000.0,136930.5,0.0,0.0,Credit card,-155
3528,448163,Active,-1294,0,533.0,,0,1422000.0,543838.5,0.0,0.0,Consumer credit,-13
3529,448163,Closed,-2730,0,-1977.0,-1966.0,0,142074.0,,,0.0,Consumer credit,-1966
3533,150267,Closed,-1763,0,-1393.0,-1404.0,0,337500.0,0.0,0.0,0.0,Consumer credit,-1245
3534,150267,Active,-1369,0,458.0,,0,900000.0,217539.0,0.0,0.0,Consumer credit,-28
3536,150267,Active,-1392,0,434.0,,0,1593000.0,518813.235,0.0,0.0,Consumer credit,-15
3537,308427,Closed,-2482,0,-1387.0,-1866.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-830
3541,308427,Active,-1457,0,356.0,,0,198000.0,181805.445,16194.555,0.0,Credit card,-5
3542,308427,Closed,-1918,0,-1403.0,-1403.0,0,109260.0,,,0.0,Consumer credit,-1398
3556,187117,Active,-56,0,675.0,,0,947367.0,880222.5,,0.0,Consumer credit,-5
3557,183076,Closed,-175,0,190.0,-54.0,0,37966.5,0.0,,0.0,Consumer credit,-4
3564,183076,Closed,-218,0,-126.0,-127.0,0,45004.5,0.0,0.0,0.0,Consumer credit,-125
3569,183076,Closed,-940,0,-821.0,-821.0,0,39512.07,0.0,0.0,0.0,Consumer credit,-821
3574,386285,Closed,-1226,0,,-220.0,0,450000.0,0.0,0.0,0.0,Credit card,-218
3575,386285,Closed,-1261,0,-1169.0,-1169.0,0,19350.0,0.0,0.0,0.0,Consumer credit,-1056
3583,435164,Active,-151,0,155.0,,0,55435.86,35856.0,0.0,0.0,Consumer credit,-31
3584,435164,Closed,-1437,0,-669.0,-669.0,0,817578.0,,,0.0,Car loan,-662
3588,388267,Closed,-535,0,-231.0,-231.0,0,192018.69,0.0,0.0,0.0,Consumer credit,-225
3589,388267,Active,-650,0,448.0,,0,976635.765,536139.0,0.0,0.0,Consumer credit,-10
3590,367555,Closed,-927,0,-623.0,-655.0,0,24444.0,0.0,,0.0,Consumer credit,-4
3592,367555,Active,-614,0,685.0,,0,270000.0,0.0,0.0,0.0,Credit card,-118
3603,284060,Active,-724,0,1102.0,,0,247500.0,240475.5,,0.0,Consumer credit,-441
3606,284060,Active,-1179,0,,,0,0.0,0.0,0.0,0.0,Credit card,-24
3609,124289,Active,-617,0,115.0,,0,632491.065,163269.0,0.0,0.0,Consumer credit,-7
3611,312428,Closed,-1197,0,,-625.0,0,0.0,0.0,0.0,0.0,Credit card,-552
3612,235900,Closed,-1988,0,-1680.0,-1658.0,0,100750.5,0.0,0.0,0.0,Consumer credit,-1031
3613,235900,Closed,-717,0,199.0,-227.0,0,128781.0,0.0,0.0,0.0,Consumer credit,-220
3614,235900,Active,-717,0,30880.0,,0,0.0,0.0,0.0,0.0,Credit card,-46
3615,235900,Closed,-1459,0,368.0,-759.0,0,360000.0,0.0,0.0,0.0,Consumer credit,-182
3617,235900,Active,-252,0,1574.0,,0,774000.0,720931.5,0.0,0.0,Consumer credit,-38
3618,235900,Active,-763,0,4716.0,,0,3150000.0,1258173.0,0.0,0.0,Mortgage,-28
3629,163182,Active,-981,0,114.0,,0,116316.0,23526.0,0.0,0.0,Consumer credit,-39
3631,163182,Closed,-896,0,-411.0,-411.0,0,79371.0,0.0,0.0,0.0,Consumer credit,-407
3635,273213,Active,-1043,0,624.0,,0,0.0,0.0,0.0,0.0,Credit card,-4
3643,303509,Closed,-2428,0,-2183.0,-2168.0,0,116307.0,0.0,0.0,0.0,Consumer credit,-1014
3644,303509,Closed,-2329,0,30888.0,-2061.0,0,22050.0,0.0,0.0,0.0,Credit card,-778
3645,303509,Closed,-1804,0,-708.0,-1111.0,0,1350090.0,0.0,0.0,0.0,Consumer credit,-117
3646,303509,Closed,-318,0,-135.0,-135.0,0,76972.5,0.0,0.0,0.0,Consumer credit,-131
3649,303509,Closed,-2547,0,-2302.0,-2302.0,0,158760.0,0.0,,0.0,Consumer credit,-2302
3651,303509,Closed,-1844,0,-1812.0,-1812.0,0,229500.0,0.0,,0.0,Consumer credit,-1812
3656,303509,Closed,-1244,0,-1000.0,-958.0,0,67135.5,,,0.0,Consumer credit,-955
3658,303509,Closed,-692,0,-508.0,-508.0,0,38286.0,0.0,,0.0,Consumer credit,-497
3662,196204,Closed,-2179,0,-1906.0,-1963.0,0,70615.62,0.0,,0.0,Consumer credit,-900
3663,196204,Closed,-585,0,-189.0,-277.0,0,63407.7,0.0,,0.0,Consumer credit,-275
3670,242236,Closed,-1000,0,-641.0,-853.0,0,97159.5,0.0,,0.0,Consumer credit,-560
3676,242236,Closed,-405,0,-192.0,-192.0,0,0.0,0.0,0.0,0.0,Credit card,-191
3679,242236,Active,-567,0,359.0,,0,67500.0,0.0,0.0,0.0,Credit card,-523
3680,242236,Active,-697,0,481.0,,0,382500.0,0.0,0.0,0.0,Credit card,-585
3686,242236,Active,-237,0,2320.0,,0,2205000.0,2158879.5,0.0,0.0,Consumer credit,-2
3687,242236,Closed,-1608,0,-1427.0,-1438.0,0,131998.5,0.0,,0.0,Consumer credit,-1421
3690,242236,Closed,-567,0,-463.0,-463.0,0,0.0,0.0,,0.0,Credit card,-461
3692,242236,Closed,-599,0,-293.0,-538.0,0,109305.0,0.0,0.0,0.0,Consumer credit,-538
3694,242236,Closed,-808,0,-443.0,-685.0,0,261000.0,0.0,0.0,0.0,Consumer credit,-685
3695,242236,Closed,-1760,0,9199.0,-1377.0,0,450000.0,,,0.0,Credit card,-1377
3707,129914,Closed,-701,0,-514.0,-578.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-219
3712,129914,Closed,-926,0,-538.0,-537.0,0,393750.0,0.0,,0.0,Credit card,-532
3717,129914,Active,-537,0,,,0,238500.0,0.0,238500.0,0.0,Credit card,-35
3727,134763,Closed,-1347,0,-1286.0,-1286.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-31
3729,134763,Closed,-1437,0,-350.0,-1210.0,0,0.0,0.0,0.0,0.0,Credit card,-828
3731,134763,Active,-1734,0,92.0,,0,378337.5,25222.5,0.0,0.0,Consumer credit,-28
3732,134763,Active,-1031,0,795.0,,0,346500.0,196600.5,0.0,0.0,Consumer credit,-23
3733,134763,Active,-1286,0,541.0,,0,517500.0,210456.0,0.0,0.0,Consumer credit,-38
3734,295787,Closed,-2291,0,-2169.0,-2169.0,0,23845.5,0.0,0.0,0.0,Consumer credit,-1773
3735,295787,Closed,-1537,0,-1384.0,-1382.0,0,68364.0,0.0,0.0,0.0,Consumer credit,-1382
3736,295787,Active,-2566,0,-2244.0,,0,120244.5,,,0.0,Consumer credit,-2560
3742,295787,Closed,-1142,0,-777.0,-777.0,0,91552.5,0.0,0.0,0.0,Consumer credit,-777
3750,234027,Closed,-255,0,-74.0,-74.0,0,109741.185,0.0,0.0,0.0,Consumer credit,-73
3754,207264,Active,-820,0,724.0,,0,0.0,0.0,0.0,0.0,Credit card,-36
3756,207264,Closed,-536,0,225.0,-251.0,0,80361.18,0.0,,0.0,Consumer credit,-249
3757,207264,Active,-385,0,-20.0,,0,124159.5,0.0,0.0,0.0,Consumer credit,-99
3760,207264,Active,-233,0,846.0,,0,67500.0,65182.5,0.0,0.0,Credit card,-44
3761,207264,Active,-275,0,1155.0,,0,454500.0,439848.0,0.0,0.0,Consumer credit,-44
3763,207264,Active,-197,0,,,0,161505.0,113350.5,48152.655,0.0,Credit card,-24
3765,238853,Active,-530,0,542.0,,0,432000.0,266688.0,0.0,0.0,Credit card,-195
3767,238853,Closed,-1727,0,-1458.0,-1210.0,0,59701.5,,,0.0,Consumer credit,-1207
3772,269489,Closed,-966,0,-819.0,-819.0,0,100896.84,0.0,0.0,0.0,Consumer credit,-819
3780,241113,Closed,-937,0,-726.0,-699.0,0,675000.0,0.0,,0.0,Consumer credit,-692
3782,351386,Closed,-1938,0,-842.0,-1241.0,0,2916000.0,0.0,0.0,0.0,Car loan,-115
3783,351386,Closed,-1230,0,-864.0,-863.0,0,130468.5,0.0,0.0,0.0,Consumer credit,-863
3788,115311,Active,-590,0,724.0,,0,382500.0,13369.5,0.0,0.0,Credit card,-138
3790,115311,Closed,-1514,0,-783.0,-979.0,0,1595403.0,0.0,,0.0,Car loan,-979
3791,115311,Active,-404,0,1422.0,,0,2250000.0,,,0.0,Consumer credit,-39
3793,177783,Closed,-375,0,-46.0,-46.0,0,96480.0,0.0,0.0,0.0,Consumer credit,-45
3801,177783,Closed,-755,0,-451.0,-425.0,0,225000.0,,,0.0,Consumer credit,-419
3803,177783,Active,-257,0,107.0,,0,238635.0,,,0.0,Consumer credit,-4
3806,174520,Closed,-681,0,-466.0,-466.0,0,35510.4,0.0,0.0,0.0,Consumer credit,-322
3810,140376,Closed,-1334,0,-238.0,-313.0,0,720000.0,0.0,0.0,0.0,Consumer credit,-310
3813,140376,Closed,-2265,0,8692.0,-288.0,0,0.0,,,0.0,Credit card,-288
3815,374002,Active,-355,0,907.0,,0,45000.0,19939.5,0.0,0.0,Credit card,-202
3818,374002,Active,-416,0,1045.0,,0,1125000.0,911376.0,0.0,0.0,Consumer credit,-20
3825,374002,Closed,-514,0,-158.0,-131.0,0,189486.0,,,0.0,Consumer credit,-124
3833,249801,Active,-16,0,-6.0,,0,22500.0,23850.0,,0.0,Microloan,-13
3835,345275,Active,-635,0,95.0,,0,112500.0,11902.95,,0.0,Consumer credit,-57
3836,345275,Active,-396,0,701.0,,0,450000.0,,,0.0,Consumer credit,-31
3844,255351,Closed,-532,0,-470.0,-496.0,0,9000.0,0.0,0.0,0.0,Consumer credit,-489
3846,255351,Closed,-734,0,-704.0,-730.0,0,18000.0,0.0,0.0,0.0,Consumer credit,-530
3848,255351,Closed,-797,0,-767.0,-788.0,0,13500.0,0.0,0.0,0.0,Consumer credit,-530
3849,255351,Closed,-824,0,-793.0,-820.0,0,13500.0,0.0,0.0,0.0,Consumer credit,-530
3850,255351,Closed,-856,0,-828.0,-850.0,0,13500.0,0.0,0.0,0.0,Consumer credit,-530
3852,276444,Closed,-2396,0,-2001.0,-2152.0,0,136089.72,0.0,,0.0,Consumer credit,-4
3856,276444,Closed,-219,0,-7.0,-22.0,0,35704.8,0.0,,0.0,Consumer credit,-4
3860,276444,Closed,-1771,0,-1410.0,-1410.0,0,98442.0,0.0,0.0,0.0,Consumer credit,-1405
3861,276444,Active,-972,0,351.0,,0,225000.0,208669.5,0.0,0.0,Credit card,-196
3862,102099,Active,-106,0,961.0,,0,45000.0,26955.0,18045.0,0.0,Credit card,-65
3863,102099,Active,-341,0,756.0,,0,628200.0,498895.965,,0.0,Consumer credit,-4
3873,362257,Closed,-776,0,-501.0,-528.0,0,102942.0,0.0,,0.0,Consumer credit,-4
3875,362257,Closed,-1231,0,-1048.0,-1018.0,0,54292.5,0.0,0.0,0.0,Consumer credit,-980
3876,362257,Closed,-1230,0,-1048.0,-1048.0,0,54297.0,0.0,,0.0,Consumer credit,-1044
3887,267709,Closed,-1089,0,-875.0,-904.0,0,17378.46,0.0,,0.0,Consumer credit,-876
3888,267709,Active,-110,0,1728.0,,0,0.0,0.0,0.0,0.0,Credit card,-18
3889,267709,Active,-753,0,938.0,,0,0.0,0.0,0.0,0.0,Credit card,-82
3893,267709,Closed,-1317,0,-1284.0,-980.0,0,225000.0,0.0,,0.0,Consumer credit,-979
3901,267709,Active,-1273,0,,,0,236250.0,197428.5,38818.35,0.0,Credit card,-24
3902,267709,Closed,-1314,0,-218.0,-980.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-980
3903,170601,Closed,-739,0,542.0,-368.0,0,0.0,0.0,0.0,0.0,Credit card,-355
3906,170601,Closed,-2086,0,-1902.0,-1902.0,0,87340.5,0.0,,0.0,Consumer credit,-1701
3910,170601,Closed,-1305,0,-1000.0,-1000.0,0,200655.0,0.0,,0.0,Consumer credit,-994
3911,170601,Active,-783,0,677.0,,0,700454.565,432554.445,0.0,0.0,Consumer credit,-21
3913,170601,Closed,-783,0,-558.0,-558.0,0,688050.0,0.0,0.0,0.0,Consumer credit,-553
3915,170601,Closed,-1701,0,-1336.0,-1336.0,0,127396.17,0.0,0.0,0.0,Consumer credit,-1336
3916,170601,Closed,-2087,0,-1783.0,-1902.0,0,87343.11,0.0,0.0,0.0,Consumer credit,-1894
3918,111279,Closed,-450,0,-107.0,-107.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-95
3921,111279,Active,-416,0,30889.0,,0,90000.0,85797.0,,0.0,Credit card,-6
3928,420260,Closed,-1271,0,-724.0,-1089.0,0,102159.0,0.0,,0.0,Consumer credit,-4
3929,420260,Closed,-1510,0,-1326.0,-1326.0,0,84379.5,0.0,0.0,0.0,Consumer credit,-1006
3930,420260,Closed,-2114,0,3426.0,-1368.0,0,3931852.5,,,0.0,Mortgage,-1368
3932,420260,Active,-1453,0,,,0,405000.0,0.0,405000.0,0.0,Credit card,-43
3934,420260,Active,-665,0,,,0,83250.0,72823.5,10423.485,0.0,Credit card,-22
3935,420260,Closed,-1157,0,-427.0,-427.0,0,88141.23,0.0,0.0,0.0,Consumer credit,-421
3937,306840,Closed,-333,0,-149.0,-300.0,0,26955.0,0.0,0.0,0.0,Consumer credit,-300
3938,399996,Closed,-2287,0,-1191.0,-1707.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-311
3939,399996,Closed,-1712,0,114.0,-1130.0,0,747000.0,0.0,0.0,0.0,Consumer credit,-311
3943,399996,Closed,-2027,0,-1722.0,-1754.0,0,79726.5,0.0,,0.0,Consumer credit,-1754
3947,252715,Active,-235,0,30858.0,,0,270000.0,0.0,0.0,0.0,Credit card,-75
3953,230642,Closed,-1645,0,-1310.0,-1581.0,0,39322.35,0.0,,0.0,Consumer credit,-921
3955,230642,Closed,-1589,0,-1224.0,-1266.0,0,237645.0,0.0,,0.0,Consumer credit,-1264
3956,235644,Closed,-660,0,-448.0,-597.0,0,42986.79,0.0,,0.0,Consumer credit,-4
3957,235644,Closed,-424,0,-371.0,-161.0,0,180000.0,0.0,0.0,0.0,Credit card,-159
3960,235644,Closed,-2128,0,-1400.0,-1581.0,0,180000.0,0.0,,0.0,Consumer credit,-1581
3967,235644,Closed,-1545,0,282.0,-966.0,0,900000.0,,,0.0,Consumer credit,-966
3968,235644,Closed,-1875,0,-1144.0,-1204.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-1204
3969,235644,Closed,-2506,0,-1776.0,-1875.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-1875
3970,235644,Closed,-2586,0,-2222.0,-2217.0,0,180000.0,,,0.0,Consumer credit,-2217
